1_a,2_b,4_c,5_c,6_c,7_a,9_a,10_a,11_a,12_b,16_c,17_c,19_a,20_a,22_b,24_c,28_a,29_a,30_c,31_c,32_c,33_a,34_c,35_a,37_a,38_b,39_b,41_c,42_a,43_b,45_a,46_a,47_abc,48_abc,49_a,49_b,49_c,50_c,51_a,52_a,53_a,55_a,56_b,58_b,59_b,60_a,62_c,63_a,64_b,65_a,65_b,65_c,66_c,68_a,69_a,70_a,71_a,73_c,74_c,75_c,76_a,76_b,76_c,77_b,79_a,80_b,82_a,83_c,84_c,85_c,86_b,87_b,88_a,90_b,92_c,94_a,95_b,96_b,98_a,99_b,100_c,102_c,103_c,104_c,106_b,107_b,109_a,111_a,112_a,113_a,114_a
52.6373075,18.43246014,37.29342176,19.12210415,44.69895636,17.80312497,44.00426095,23.11549551,38.1517412,20.70215107,36.42666724,21.00284815,46.23099102,40.49413446,35.30220329,42.04508677,45.25978662,37.76695894,45.50670211,21.21310591,23.79121593,35.49577209,46.01978223,44.12543654,43.3924576,17.85773859,23.72320151,21.81416578,18.24251506,46.22927754,19.17148816,17.73130923,109.141715,248.2764052,38.23452178,82.63198521,32.11724508,41.5940568,18.12756103,44.07927784,41.49477978,20.32857134,18.84129077,22.12875433,18.86702976,23.59343675,35.19404355,46.20409292,70.09048413,37.87160753,39.55742493,64.442101,85.41520605,18.9605896,41.81622862,18.8911258,38.30104521,37.08592651,44.18920155,37.12256671,115.1928833,76.95238542,82.85286257,42.13822661,44.09201381,44.72225597,36.94239557,22.13724113,19.18610845,40.0212213,21.4607367,35.83236051,44.06320429,41.78605675,44.33545996,39.14742645,19.81749456,22.54482922,36.88667745,37.14997815,38.26156881,19.23599666,35.76231484,39.72309168,45.78996893,36.1469215,46.29051917,17.56373622,17.84971562,36.39297244,22.99026817
52.57072119,18.43324036,37.32625983,19.08250411,44.6811729,17.82634965,43.99029841,23.09000797,38.19928998,20.71951316,36.48503013,21.02957397,46.09530655,40.46729784,35.34279119,42.13927794,45.33236618,37.8318988,45.30798008,21.23748843,23.81692656,35.52232956,46.11559887,43.98597093,43.50237429,17.88005027,23.68609259,21.84700083,18.21333362,46.10363352,19.18542477,17.72586769,109.1478922,248.2359346,38.26620704,82.69473001,32.07272927,41.57809777,18.13563189,44.14429335,41.41681713,20.32496405,18.83916403,22.05821725,18.8797115,23.65057641,35.32465831,46.16397245,69.88801272,37.80444131,39.59826182,64.42197628,85.39040341,18.99069868,41.830655,18.87647688,38.33109867,37.10883558,44.33560448,37.11277485,115.098111,77.06353995,83.00399928,42.10188797,44.14070935,44.78230302,36.86348385,22.17487492,19.18843726,40.13640085,21.53668159,35.863923,43.97848318,41.83028664,44.2949598,38.98418817,19.73650349,22.49704112,36.89747161,37.0968902,38.2551921,19.22579306,35.8452542,39.60385476,45.81667564,36.14095844,46.22538456,17.58097013,17.86039064,36.36814865,22.98540961
52.69206177,18.42241202,37.37975893,19.05838715,44.78850346,17.82834931,44.14429335,23.0653921,38.36081712,20.75032457,36.6039332,21.0227554,46.08514523,40.51447349,35.40329355,42.10642747,45.36449633,37.83645378,45.35893451,21.2412952,23.80019185,35.51775944,46.27173111,43.87636174,43.39631406,17.91345177,23.61374652,21.86165738,18.21618612,46.01977572,19.17392151,17.73051156,109.4252233,248.1955866,38.40103931,82.58335103,32.09976624,41.58048305,18.12837221,43.99029841,41.30090092,20.308346,18.84488484,22.05514865,18.85486212,23.61267787,35.30418686,46.15776762,69.91512851,37.77821134,39.70736256,64.61726985,85.42126983,19.04406683,41.85111167,18.82754668,38.4617455,37.10942608,44.38823427,37.01277163,115.2077004,77.03748922,82.92022019,42.04793773,44.10905464,44.85981266,36.75495982,22.11799862,19.17561828,40.23861096,21.55309082,35.87684931,44.01059878,41.90123568,44.31277843,39.05919729,19.7409084,22.45255306,36.72745325,37.11823312,38.23839386,19.21024609,35.76636318,39.51124383,45.81422278,36.09995411,46.08254808,17.62443062,17.89592746,36.41733376,23.04023224
52.76934246,18.40417412,37.46550079,18.98853749,44.72972386,17.86162899,44.07927784,23.08002818,38.31456848,20.73619855,36.6159428,21.00391589,46.07307357,40.61350451,35.51120203,42.12158023,45.33830512,37.93979931,45.3906882,21.28101034,23.75343635,35.45958003,46.13787861,43.83660209,43.29553316,17.90038523,23.60988042,21.89017844,18.18796922,45.95316712,19.17944133,17.7032212,109.5392293,248.1562165,38.39739385,82.44325591,32.10002722,41.59183646,18.12467048,44.00426095,41.23079524,20.2750747,18.82648802,22.03813542,18.87036604,23.59417378,35.24997383,46.04675455,69.96224755,37.78085248,39.67652746,64.61274823,85.50571778,19.03794341,41.87239333,18.85719601,38.5147614,37.1947758,44.37553763,36.90581245,115.1741737,77.01761996,82.84304211,41.95292807,44.07826809,44.82899437,36.72493428,22.12201299,19.17718058,40.16803654,21.49878009,35.93625284,44.05797107,41.9863399,44.14270838,39.05652036,19.73764638,22.47813851,36.68391,37.01427256,38.17416045,19.21946006,35.60987335,39.6279703,45.8187729,36.06758747,46.00713052,17.6161346,17.88034807,36.42250981,23.00356526
52.76425298,18.40704009,37.51561721,18.97025046,44.94007481,17.8587935,44.12782801,23.06188619,38.35742083,20.74695199,36.68672338,20.99914516,45.92244846,40.62898629,35.49278324,42.15828231,45.32973788,37.94050092,45.38950477,21.31477045,23.70513672,35.52167121,46.08574597,43.83041886,43.26370728,17.91899226,23.59683768,21.91452724,18.21798258,45.91153639,19.17211866,17.73484661,109.5422406,247.9953243,38.39816483,82.48638947,32.07465614,41.73769456,18.12357088,44.06243709,41.22516479,20.28996564,18.80690401,22.08431843,18.87305916,23.52866959,35.25168578,46.07523301,70.17590354,37.71950602,39.71244862,64.53512297,85.69702245,19.03299305,41.85669191,18.8979717,38.44077483,37.23408931,44.41488438,36.90347073,115.4327157,77.02812605,82.79258851,41.88712891,43.95445514,44.70744707,36.70588764,22.13814865,19.20060342,40.13423464,21.46094147,35.97309308,44.21186926,42.1406199,44.09777972,39.17186459,19.71922734,22.49909025,36.67533507,36.85496698,38.16706764,19.19011034,35.58336714,39.72381874,45.77243864,35.98975411,46.08046447,17.61312088,17.82342101,36.5166043,23.04127404
52.91910622,18.37767866,37.51854236,18.96989966,44.98216043,17.89606522,44.22550565,23.03861407,38.30266153,20.73959207,36.80851381,20.90577645,45.746476,40.67790095,35.46038182,42.16836516,45.25350217,37.97707498,45.3503273,21.258399,23.70779132,35.65775639,46.1248367,43.81833167,43.16641325,17.9037197,23.65492076,21.95872544,18.20548091,46.02069652,19.15873656,17.78566718,109.5799966,248.3561555,38.38153824,82.44492038,32.08353254,41.87078168,18.14024239,44.05004379,41.17903623,20.28909157,18.78555477,22.08074543,18.85754604,23.51472526,35.24367399,46.14370867,70.21035722,37.70393414,39.75160077,64.59341387,85.83080581,19.04751181,41.9312727,18.84928509,38.43221714,37.28667575,44.44492097,36.90929916,115.3689913,76.92661526,82.81476856,41.82389431,43.99254846,44.68077236,36.7704656,22.09492184,19.18384589,40.11360564,21.42001609,36.02374718,44.31027273,42.19341134,43.97279184,39.15043476,19.74389303,22.531824,36.63272233,36.76598663,38.17489444,19.19527052,35.57855555,39.75881429,45.78405924,36.01474942,45.97081921,17.57403384,17.84963548,36.54344461,23.11269228
52.94455466,18.43432076,37.45749184,18.91822689,44.98835432,17.87672964,44.30568194,23.06560408,38.35054477,20.73799757,36.84876797,20.93684767,45.58329866,40.77085962,35.4761635,42.17084961,45.2042945,38.1167743,45.39166921,21.26165736,23.71900111,35.70482036,46.03400193,43.79619015,43.23426528,17.88686889,23.74957993,21.90977468,18.1851478,46.09059575,19.17239591,17.8159628,109.6330575,248.4624326,38.31578276,82.49685979,32.03963783,41.8884965,18.13238723,44.06979377,41.20002828,20.29782258,18.79156798,22.09563521,18.85694327,23.53405131,35.22432055,46.11312144,70.02557191,37.74258094,39.78187611,64.63136328,85.56968538,19.11319919,42.04309451,18.87760959,38.44386834,37.43629241,44.62977042,36.85408336,115.655922,76.8122209,82.73398704,41.90344418,43.97509188,44.50666718,36.77085727,22.14103032,19.1314182,40.09764636,21.41731967,36.07550395,44.44590421,42.21962658,43.91910228,39.08365715,19.69675069,22.55418998,36.62280919,36.8929759,38.25200206,19.17670494,35.5674113,39.78575359,45.68743071,36.02793328,45.98053634,17.57674122,17.89771052,36.59666393,23.14525958
52.85033365,18.3946849,37.42290701,18.9159494,44.9834368,17.8850027,44.29366815,23.0767853,38.48941753,20.73742141,36.90354822,20.97093304,45.5437164,40.76175163,35.46745587,42.26016949,45.27234266,38.16500822,45.30175453,21.27953971,23.75983922,35.62582446,46.0000217,43.74800902,43.16625229,17.86612194,23.7178037,21.89795796,18.16052865,46.01063274,19.16432196,17.81048471,109.5733036,248.4010037,38.39541303,82.5028547,32.03173792,41.96046729,18.1638031,44.09355212,41.23381406,20.32325382,18.83847503,22.13698177,18.89258276,23.54348639,35.22073001,46.01397994,70.1290996,37.71656781,39.79167321,64.76228169,85.51294609,19.15726962,41.99917124,18.87177633,38.37121072,37.54214132,44.68932223,36.93772151,115.3645083,76.80522621,82.48762343,42.00599444,43.85455167,44.40520182,36.7030242,22.12602569,19.12943533,40.17723702,21.39758652,36.03799216,44.44555503,42.20854365,43.91789881,39.10888182,19.68906715,22.61727881,36.60911426,36.88269196,38.3171636,19.14385726,35.598119,39.78961679,45.66925859,35.9272621,45.95335679,17.64118597,17.9738094,36.5745581,23.16660142
52.78096492,18.40692608,37.38856964,18.88347947,44.85702608,17.87951152,44.22909863,23.12695898,38.46736793,20.76053074,37.00363689,21.15737669,45.49769743,40.67049535,35.52850281,42.22072974,45.33762261,38.2442083,45.31902842,21.30311769,23.73713883,35.64361139,45.9679793,43.74263182,43.13922698,17.84158022,23.72518763,21.93317243,18.19885291,46.00005113,19.19126057,17.88558457,109.7924953,248.7159549,38.31865642,82.35881588,32.00273834,41.96517024,18.18427477,44.20530752,41.06984499,20.28721713,18.86888481,22.16772998,18.90670012,23.48146629,35.10468745,46.0801684,70.25313181,37.68931421,39.65518826,64.84897223,85.09097497,19.12688419,42.04959021,18.91984961,38.40360432,37.53805071,44.71695598,36.97643663,115.1487551,76.81227819,82.56570492,41.93445159,43.89720036,44.34232897,36.72270463,22.08090924,19.11622847,40.2919959,21.40875795,35.93473803,44.33584628,42.18974384,43.86556016,39.1773964,19.66396739,22.66674057,36.81378355,36.92864169,38.32703538,19.11662974,35.60094814,39.82510894,45.62326736,35.91981095,45.95954671,17.60801733,17.97938437,36.60770048,23.16811932
52.92288163,18.43791633,37.31021397,18.90289758,44.71400814,17.91618025,44.34232897,23.11133338,38.46738851,20.81536308,36.98535026,21.03001029,45.48573599,40.61642718,35.55785781,42.19879875,45.26800518,38.20145233,45.2554524,21.32690292,23.68494434,35.79993173,45.85257071,43.74471112,43.11995235,17.84907718,23.73183879,21.90053177,18.19317673,46.05100118,19.16565211,17.90630445,109.9050571,249.2765201,38.27135323,82.44784593,32.02208094,41.80065661,18.16886365,44.30586192,40.96733366,20.30607947,18.89461959,22.1474799,18.90737159,23.47820046,35.0982727,46.01229407,70.27162634,37.5948224,39.58009548,64.75604852,84.94434954,19.05620921,41.94225213,18.91371848,38.45560969,37.49484986,44.69738871,36.92692737,115.2971208,76.78775011,82.58033813,41.85522212,43.92573396,44.22909863,36.71437343,22.09349331,19.13691208,40.31690954,21.33861315,35.86914549,44.3685435,42.21279451,43.98346221,39.08104222,19.62124709,22.70359445,36.83076816,37.00500874,38.46665754,19.09963696,35.55715144,39.76830252,45.51487761,35.95270604,45.92284321,17.61341985,18.00795771,36.61672894,23.24230653
52.93254474,18.41079472,37.28139187,18.943567,44.68910479,17.9319615,44.40520182,23.12087851,38.53864638,20.8494537,36.99914779,21.02473458,45.55130495,40.53297772,35.51853135,42.08510465,45.31521903,38.27233844,45.34997892,21.28417654,23.62899871,35.90043316,45.79382976,43.68210389,43.13555241,17.86043857,23.75205469,21.9043735,18.16325033,46.03400599,19.17862812,17.88374283,110.1189871,249.843081,38.3681766,82.46162832,31.97551403,41.77114773,18.18351347,44.31903181,40.88840862,20.29247777,18.90968908,22.15638921,18.8805699,23.48175573,35.03604653,46.08256311,70.12439449,37.59764491,39.57233746,64.97220388,85.04865729,19.04361631,41.91033623,18.89057896,38.44678348,37.51435582,44.80937634,36.98407882,115.5283512,77.07851976,82.75727822,41.73678114,44.00496344,44.29366815,36.6875885,22.02448646,19.1339366,40.28149968,21.45811883,35.81923437,44.34886167,42.1873065,43.92616133,38.98986943,19.57860645,22.7396897,36.84193274,36.97184636,38.5245942,19.10604279,35.54022025,39.84211985,45.60051718,35.91348701,45.92624089,17.62289213,17.95359568,36.66689434,23.2067833
52.68524858,18.42564223,37.41509411,18.95417111,44.68042441,17.93842466,44.50666718,23.12849487,38.48943535,20.87951672,37.05331127,21.05339208,45.50558174,40.50419392,35.63882809,42.00936714,45.42286881,38.38918052,45.35928389,21.32626054,23.59432112,35.9055675,45.89745267,43.77314591,43.09045024,17.90784792,23.71833723,21.8509703,18.15285576,45.97211925,19.22977572,17.86939646,110.3834335,250.7220731,38.448899,82.27744402,31.95202876,41.8627717,18.18550492,44.28044869,40.88832342,20.28082254,18.93897316,22.07135419,18.91041263,23.47781815,34.98292316,46.12096059,70.17087448,37.67214351,39.68004267,64.98060448,85.03121047,19.04806728,41.91347377,18.88574503,38.45522282,37.53643883,44.79666883,36.94915319,115.7279409,77.14958266,83.01418031,41.74165693,44.0480416,44.30568194,36.6501223,22.00393271,19.11403559,40.18444213,21.43878015,35.83618149,44.38262801,42.10151774,43.89313562,39.0561661,19.52188692,22.78612317,36.8659347,37.03169629,38.60978423,19.15440018,35.49689181,39.85267121,45.61205218,35.91092241,45.90247462,17.63685435,17.92704609,36.65674988,23.16636549
52.65210617,18.5222271,37.45602659,18.95600274,44.70579595,17.96812642,44.68077236,23.08075594,38.4911099,20.87037683,37.20773105,21.01866383,45.50207183,40.58747835,35.56381025,41.94882732,45.45741514,38.51838399,45.30365309,21.36440509,23.6108987,35.90061338,45.9801584,43.68076282,43.18585104,17.84252701,23.64493664,21.87916988,18.12133617,45.954023,19.23686684,17.87627861,110.1062759,250.4389282,38.45208217,82.05402896,31.86969608,41.77706574,18.19660165,44.23049774,40.920247,20.23992009,18.94198432,22.04888986,18.90473412,23.41233162,35.04825378,46.00490063,70.3808228,37.71400974,39.69028319,65.0501222,84.85397324,19.02567574,41.93226559,18.85726985,38.44273149,37.42446639,44.83330131,37.01216086,115.6100456,77.21951395,83.1321914,41.74481937,44.01225368,44.22550565,36.67600116,22.03114548,19.11983454,40.21619154,21.47516124,35.83904572,44.33304872,42.10282373,43.99133859,39.06611251,19.52798012,22.7558719,37.02907884,37.08565792,38.66839425,19.2050688,35.51558139,39.75082401,45.60962346,35.93861258,45.88978571,17.65590743,17.93467372,36.6857454,23.08596124
52.59123172,18.51924025,37.40725284,18.99801555,44.7083718,17.98654654,44.70744707,23.07966858,38.37301412,20.88688703,37.24972823,20.99516276,45.49574615,40.64954981,35.60562098,41.90363897,45.51935271,38.52529979,45.38185332,21.41097762,23.63076341,35.92253517,46.03185617,43.65351057,43.28421826,17.88865343,23.59438232,21.95375478,18.15184129,46.06924072,19.18981126,17.87825265,109.9793056,249.9096062,38.3683911,82.34532134,31.86516704,41.71264315,18.18332627,44.12504726,41.02247331,20.18452695,18.92728161,21.98639592,18.91506078,23.42068968,35.13944755,46.07010877,70.33941717,37.73691722,39.59186549,64.96661844,84.97317829,19.06609624,41.94311973,18.84800677,38.43048935,37.39967706,44.76128778,36.99182628,115.3851567,76.97544912,83.06143576,41.75987712,44.11147024,44.12782801,36.70974272,22.06894999,19.13255189,40.13691592,21.43838157,35.8388714,44.20691601,42.07497189,44.09749087,39.1566857,19.48297155,22.69921033,36.90101619,37.09335449,38.60566506,19.22295408,35.45284708,39.68923966,45.76495277,35.83959127,45.91046422,17.67539131,17.95730319,36.68544713,23.10429964
52.49230897,18.55678323,37.44429702,19.04823011,44.86738939,18.01187359,44.82899437,23.08567108,38.46467713,20.83057647,37.21518217,21.04627211,45.45388807,40.71466134,35.73498311,41.9487769,45.53438637,38.60859731,45.60690458,21.36248202,23.68678788,35.92761608,45.91613546,43.73598327,43.30851749,17.88224294,23.59020141,21.9539334,18.19095144,45.92932318,19.19927746,17.8615478,110.1787987,248.9201836,38.41194566,82.59172854,31.82213007,41.74643271,18.18846115,44.13455711,41.03885849,20.18465883,18.92013952,21.95955114,18.97491827,23.4205519,35.22412953,46.15167996,70.30284349,37.74269946,39.60028849,64.99763821,84.94078975,19.04621101,41.96560805,18.83265932,38.49370848,37.47820071,44.62106568,36.95214496,115.1063029,76.78363305,83.03815671,41.75257707,44.02746482,44.07927784,36.66759527,22.07044447,19.12287949,40.11189352,21.47452027,35.82010795,44.36267185,42.05369512,44.12505732,39.2061206,19.44618391,22.7081875,36.91181336,37.01288052,38.59289316,19.23655609,35.48633863,39.69235443,45.71809108,35.7792513,45.9726137,17.66820191,17.98344698,36.65454774,23.10508936
52.47206185,18.57208146,37.36747125,19.00520634,44.89684048,18.03775197,44.85981266,23.14243732,38.38901183,20.85021159,37.17496648,21.06065743,45.48693297,40.63475409,35.68441027,41.83514617,45.56173358,38.51812048,45.63716554,21.42711148,23.73949653,35.92857058,45.99405852,43.72671821,43.32447811,17.88737933,23.56789241,21.95168546,18.24617069,45.91335109,19.24707314,17.87649842,110.0826316,248.5539023,38.44068451,82.58431378,31.84385088,41.71103126,18.18881654,44.14796352,40.97045744,20.20503667,18.86969312,21.95894941,18.94149183,23.44345023,35.37113276,46.11218963,70.38384508,37.77135231,39.58800309,64.90437264,85.10937976,18.99816643,42.07220889,18.85076914,38.6413615,37.46833697,44.55957178,36.99320971,115.1643897,76.71405366,83.01231294,41.79054516,44.08878605,44.14429335,36.60953734,22.10388461,19.11159249,40.12882687,21.45616462,35.83005496,44.40915467,42.04445921,43.93287755,39.14595811,19.45232838,22.75174501,36.89671515,36.97716248,38.58530586,19.22302043,35.52654414,39.70772165,45.7135236,35.72094175,46.08113447,17.67242365,18.01502252,36.70542295,23.14002669
52.48317992,18.54211689,37.44761232,18.99259096,44.94908434,18.01899608,44.78230302,23.12508269,38.35082208,20.83620851,37.21073357,21.08409693,45.40762843,40.52174426,35.72136378,41.89303699,45.60507356,38.55590246,45.77642977,21.43160687,23.70649967,35.9258897,46.05595183,43.74359081,43.34478306,17.89862981,23.63828201,21.93164902,18.23323168,45.90812944,19.21859883,17.89438173,109.8531388,248.3333048,38.51357693,82.47129057,31.88721132,41.71399647,18.23388922,44.16674534,40.94522946,20.24959931,18.84139443,21.93278008,18.94071393,23.51091924,35.40612008,46.08515553,70.39151497,37.75974233,39.65573444,64.92215408,85.03186369,19.00377858,42.05388977,18.90519942,38.67086096,37.40218645,44.51619195,36.94719037,114.9123554,76.703233,83.12352977,41.8346672,44.24349634,43.99029841,36.5854997,22.07575839,19.07439663,40.14080458,21.44605493,35.83315792,44.23845373,42.0673543,43.86527705,39.07912368,19.47777339,22.7054714,36.90903008,36.94745309,38.65040633,19.22693523,35.48797978,39.60958056,45.59219152,35.71699538,46.04675755,17.67874387,17.97397332,36.71062032,23.16019718
